frame_no,status,elapsed_ms,path
4173,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4173_unknown.png
4174,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4174_unknown.png
4175,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4175_unknown.png
4176,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4176_unknown.png
4177,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4177_unknown.png
4178,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4178_unknown.png
4179,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4179_unknown.png
4180,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4180_unknown.png
4181,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4181_unknown.png
4182,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4182_unknown.png
4183,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4183_unknown.png
4184,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4184_unknown.png
4185,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4185_unknown.png
4186,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4186_unknown.png
4187,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4187_unknown.png
4188,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4188_unknown.png
4189,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4189_unknown.png
4190,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4190_unknown.png
4191,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4191_unknown.png
4192,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4192_unknown.png
4193,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4193_unknown.png
4194,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4194_unknown.png
4195,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4195_unknown.png
4196,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4196_unknown.png
4197,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4197_unknown.png
4198,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4198_unknown.png
4199,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4199_unknown.png
4200,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4200_unknown.png
4201,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4201_unknown.png
4202,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4202_unknown.png
4203,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4203_unknown.png
4204,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4204_unknown.png
4205,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4205_unknown.png
4206,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4206_unknown.png
4207,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4207_unknown.png
4208,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4208_unknown.png
4209,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4209_unknown.png
4210,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4210_unknown.png
4211,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4211_unknown.png
4212,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4212_unknown.png
4213,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4213_unknown.png
4214,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4214_unknown.png
4215,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4215_unknown.png
4216,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4216_unknown.png
4217,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4217_unknown.png
4218,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4218_unknown.png
4219,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4219_unknown.png
4220,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4220_unknown.png
4221,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4221_unknown.png
4222,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4222_unknown.png
4223,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4223_unknown.png
4224,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4224_unknown.png
4225,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4225_unknown.png
4226,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4226_unknown.png
4227,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4227_unknown.png
4228,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4228_unknown.png
4229,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4229_unknown.png
4230,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4230_unknown.png
4231,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4231_unknown.png
4232,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4232_unknown.png
4233,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4233_unknown.png
4234,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4234_unknown.png
4235,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4235_unknown.png
4236,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4236_unknown.png
4237,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4237_unknown.png
4238,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4238_unknown.png
4239,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4239_unknown.png
4240,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4240_unknown.png
4241,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4241_unknown.png
4242,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4242_unknown.png
4243,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4243_unknown.png
4244,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4244_unknown.png
4245,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4245_unknown.png
4246,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4246_unknown.png
4247,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4247_unknown.png
4248,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4248_unknown.png
4249,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4249_unknown.png
4250,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4250_unknown.png
4251,normal,16,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4251_unknown.png
4252,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4252_unknown.png
4253,normal,11,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4253_unknown.png
4254,normal,19,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4254_unknown.png
4255,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4255_unknown.png
4256,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4256_unknown.png
4257,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4257_unknown.png
4258,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4258_unknown.png
4259,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4259_unknown.png
4260,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4260_unknown.png
4261,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4261_unknown.png
4262,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4262_unknown.png
4263,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4263_unknown.png
4264,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4264_unknown.png
4265,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4265_unknown.png
4266,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4266_unknown.png
4267,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4267_unknown.png
4268,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4268_unknown.png
4269,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4269_unknown.png
4270,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4270_unknown.png
4271,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4271_unknown.png
4272,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4272_unknown.png
4273,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4273_unknown.png
4274,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4274_unknown.png
4275,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4275_unknown.png
4276,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4276_unknown.png
4277,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4277_unknown.png
4278,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4278_unknown.png
4279,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4279_unknown.png
4280,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4280_unknown.png
4281,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4281_unknown.png
4282,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4282_unknown.png
4283,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4283_unknown.png
4284,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4284_unknown.png
4285,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4285_unknown.png
4286,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4286_unknown.png
4287,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4287_unknown.png
4288,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4288_unknown.png
4289,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4289_unknown.png
4290,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4290_unknown.png
4291,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4291_unknown.png
4292,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4292_unknown.png
4293,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4293_unknown.png
4294,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4294_unknown.png
4295,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4295_unknown.png
4296,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4296_unknown.png
4297,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4297_unknown.png
4298,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4298_unknown.png
4299,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4299_unknown.png
4300,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4300_unknown.png
4301,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4301_unknown.png
4302,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4302_unknown.png
4303,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4303_unknown.png
4304,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4304_unknown.png
4305,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4305_unknown.png
4306,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4306_unknown.png
4307,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4307_unknown.png
4308,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4308_unknown.png
4309,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4309_unknown.png
4310,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4310_unknown.png
4311,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4311_unknown.png
4312,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4312_unknown.png
4313,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4313_unknown.png
4314,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4314_unknown.png
4315,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4315_unknown.png
4316,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4316_unknown.png
4317,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4317_unknown.png
4318,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4318_unknown.png
4319,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4319_unknown.png
4320,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4320_unknown.png
4321,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4321_unknown.png
4322,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4322_unknown.png
4323,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4323_unknown.png
4324,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4324_unknown.png
4325,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4325_unknown.png
4326,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4326_unknown.png
4327,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4327_unknown.png
4328,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4328_unknown.png
4329,normal,18,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4329_unknown.png
4330,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4330_unknown.png
4331,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4331_unknown.png
4332,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4332_unknown.png
4333,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4333_unknown.png
4334,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4334_unknown.png
4335,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4335_unknown.png
4336,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4336_unknown.png
4337,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4337_unknown.png
4338,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4338_unknown.png
4339,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4339_unknown.png
4340,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4340_unknown.png
4341,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4341_unknown.png
4342,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4342_unknown.png
4343,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4343_unknown.png
4344,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4344_unknown.png
4345,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4345_unknown.png
4346,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4346_unknown.png
4347,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4347_unknown.png
4348,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4348_unknown.png
4349,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4349_unknown.png
4350,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4350_unknown.png
4351,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4351_unknown.png
4352,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4352_unknown.png
4353,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4353_unknown.png
4354,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4354_unknown.png
4355,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4355_unknown.png
4356,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4356_unknown.png
4357,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4357_unknown.png
4358,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4358_unknown.png
4359,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4359_unknown.png
4360,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4360_unknown.png
4361,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4361_unknown.png
4362,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4362_unknown.png
4363,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4363_unknown.png
4364,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4364_unknown.png
4365,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4365_unknown.png
4366,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4366_unknown.png
4367,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4367_unknown.png
4368,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4368_unknown.png
4369,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4369_unknown.png
4370,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4370_unknown.png
4371,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4371_unknown.png
4372,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4372_unknown.png
4373,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4373_unknown.png
4374,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4374_unknown.png
4375,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4375_unknown.png
4376,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4376_unknown.png
4377,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4377_unknown.png
4378,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4378_unknown.png
4379,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4379_unknown.png
4380,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4380_unknown.png
4381,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4381_unknown.png
4382,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4382_unknown.png
4383,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4383_unknown.png
4384,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4384_unknown.png
4385,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4385_unknown.png
4386,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4386_unknown.png
4387,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4387_unknown.png
4388,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4388_unknown.png
4389,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4389_unknown.png
4390,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4390_unknown.png
4391,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4391_unknown.png
4392,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4392_unknown.png
4393,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4393_unknown.png
4394,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4394_unknown.png
4395,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4395_unknown.png
4396,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4396_unknown.png
4397,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4397_unknown.png
4398,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4398_unknown.png
4399,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4399_unknown.png
4400,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4400_unknown.png
4401,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4401_unknown.png
4402,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4402_unknown.png
4403,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4403_unknown.png
4404,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4404_unknown.png
4405,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4405_unknown.png
4406,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4406_unknown.png
4407,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4407_unknown.png
4408,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4408_unknown.png
4409,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4409_unknown.png
4410,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4410_unknown.png
4411,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4411_unknown.png
4412,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4412_unknown.png
4413,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_4413_unknown.png
